_id,ltable_ID,rtable_ID,predicted
150410,88,2776,1
150422,88,2798,1
150434,88,2820,1
150446,88,2842,1
150458,88,2864,1
150470,88,2886,1
150482,88,2908,1
150494,88,2930,1
150506,88,2952,1
150518,88,2974,1
150530,88,2996,1
150542,88,3018,1
150554,88,3040,1
150566,88,3062,1
150578,88,3084,1
150589,89,3,1
150601,89,25,1
150613,89,47,1
150625,89,69,1
150637,89,91,1
150649,89,113,1
150661,89,135,1
150673,89,157,1
150685,89,179,1
150697,89,201,1
150709,89,223,1
150721,89,245,1
150733,89,267,1
150745,89,289,1
150757,89,311,1
150769,89,333,1
150781,89,355,1
150793,89,377,1
150805,89,399,1
150817,89,421,1
150829,89,443,1
150841,89,465,1
150853,89,487,1
150865,89,509,1
150877,89,531,1
150889,89,553,1
150901,89,575,1
150913,89,597,1
150925,89,619,1
150937,89,641,1
150949,89,663,1
150961,89,685,1
150973,89,707,1
150985,89,729,1
150997,89,751,1
151009,89,773,1
151021,89,795,1
151033,89,817,1
151045,89,839,1
151057,89,861,1
151069,89,883,1
151081,89,905,1
151093,89,927,1
151105,89,949,1
151117,89,971,1
151129,89,993,1
151141,89,1015,1
151153,89,1037,1
151165,89,1059,1
151177,89,1081,1
151189,89,1103,1
151201,89,1125,1
151213,89,1147,1
151225,89,1169,1
151237,89,1191,1
151249,89,1213,1
151261,89,1235,1
151273,89,1257,1
151285,89,1279,1
151297,89,1301,1
151309,89,1323,1
151321,89,1345,1
151333,89,1367,1
151345,89,1389,1
151357,89,1411,1
151369,89,1433,1
151381,89,1455,1
151393,89,1477,1
151405,89,1499,1
151417,89,1521,1
151429,89,1543,1
151441,89,1565,1
151453,89,1587,1
151465,89,1607,1
151477,89,1629,1
151489,89,1651,1
151501,89,1673,1
151513,89,1695,1
151525,89,1717,1
151537,89,1739,1
151549,89,1761,1
151561,89,1783,1
151573,89,1805,1
151585,89,1827,1
151597,89,1849,1
151609,89,1871,1
151621,89,1893,1
151633,89,1915,1
151645,89,1937,1
151657,89,1959,1
151669,89,1981,1
151681,89,2003,1
151693,89,2025,1
151705,89,2047,1
151717,89,2069,1
151729,89,2091,1
151741,89,2113,1
151753,89,2135,1
151765,89,2157,1
151777,89,2179,1
151789,89,2201,1
151801,89,2223,1
151813,89,2245,1
151825,89,2267,1
151837,89,2289,1
151849,89,2311,1
151861,89,2333,1
151873,89,2355,1
151885,89,2377,1
151897,89,2399,1
151909,89,2421,1
151921,89,2443,1
151933,89,2465,1
151945,89,2487,1
151957,89,2509,1
151969,89,2531,1
151981,89,2553,1
151993,89,2575,1
152005,89,2597,1
152017,89,2619,1
152029,89,2641,1
152041,89,2663,1
152053,89,2685,1
152065,89,2707,1
152077,89,2729,1
152089,89,2751,1
152101,89,2773,1
152113,89,2795,1
152125,89,2817,1
152137,89,2839,1
152149,89,2861,1
152161,89,2883,1
152173,89,2905,1
152185,89,2927,1
152197,89,2949,1
152209,89,2971,1
152221,89,2993,1
152233,89,3015,1
152245,89,3037,1
152257,89,3059,1
152269,89,3081,1
208118,123,4,1
208130,123,26,1
208142,123,48,1
208154,123,70,1
208166,123,92,1
208178,123,114,1
208190,123,136,1
208202,123,158,1
208214,123,180,1
208226,123,202,1
208238,123,224,1
208250,123,246,1
208262,123,268,1
208274,123,290,1
208286,123,312,1
208298,123,334,1
208310,123,356,1
208322,123,378,1
208334,123,400,1
208346,123,422,1
208358,123,444,1
208370,123,466,1
208382,123,488,1
208394,123,510,1
208406,123,532,1
208418,123,554,1
208430,123,576,1
208442,123,598,1
208454,123,620,1
208466,123,642,1
208478,123,664,1
208490,123,686,1
208502,123,708,1
208514,123,730,1
208526,123,752,1
208538,123,774,1
208550,123,796,1
208562,123,818,1
208574,123,840,1
208586,123,862,1
208598,123,884,1
208610,123,906,1
208622,123,928,1
208634,123,950,1
208646,123,972,1
208658,123,994,1
208670,123,1016,1
208682,123,1038,1
208694,123,1060,1
208706,123,1082,1
208718,123,1104,1
208730,123,1126,1
208742,123,1148,1
208754,123,1170,1
208766,123,1192,1
208778,123,1214,1
208790,123,1236,1
208802,123,1258,1
208814,123,1280,1
208826,123,1302,1
208838,123,1324,1
208850,123,1346,1
208862,123,1368,1
208874,123,1390,1
208886,123,1412,1
208898,123,1434,1
208910,123,1456,1
208922,123,1478,1
208934,123,1500,1
208946,123,1522,1
208958,123,1544,1
208970,123,1566,1
208982,123,1588,1
208994,123,1610,1
209006,123,1632,1
209018,123,1654,1
209030,123,1676,1
209042,123,1698,1
209054,123,1720,1
209066,123,1742,1
209078,123,1764,1
209090,123,1786,1
209102,123,1808,1
209114,123,1830,1
209126,123,1852,1
209138,123,1874,1
209150,123,1896,1
209162,123,1918,1
209174,123,1940,1
209186,123,1962,1
209198,123,1984,1
209210,123,2006,1
209222,123,2028,1
209234,123,2050,1
209246,123,2072,1
209258,123,2094,1
209270,123,2116,1
209282,123,2138,1
209294,123,2160,1
209306,123,2182,1
209318,123,2204,1
209330,123,2226,1
209342,123,2248,1
209354,123,2270,1
209366,123,2292,1
209378,123,2314,1
209390,123,2336,1
209402,123,2358,1
209414,123,2380,1
209426,123,2402,1
209438,123,2424,1
209450,123,2446,1
209462,123,2468,1
209474,123,2490,1
209486,123,2512,1
209498,123,2534,1
209510,123,2556,1
209522,123,2578,1
209534,123,2600,1
209546,123,2622,1
209558,123,2644,1
209570,123,2666,1
209582,123,2688,1
209594,123,2710,1
209606,123,2732,1
209618,123,2754,1
209630,123,2776,1
209642,123,2798,1
209654,123,2820,1
209666,123,2842,1
209678,123,2864,1
209690,123,2886,1
209702,123,2908,1
209714,123,2930,1
209726,123,2952,1
209738,123,2974,1
209750,123,2996,1
209762,123,3018,1
209774,123,3040,1
209786,123,3062,1
209798,123,3084,1
231813,137,13,1
231825,137,35,1
231837,137,57,1
231849,137,79,1
231861,137,101,1
231873,137,123,1
231885,137,145,1
231897,137,167,1
231909,137,189,1
231921,137,211,1
231933,137,233,1
231945,137,255,1
231957,137,277,1
231969,137,299,1
231981,137,321,1
231993,137,343,1
232005,137,365,1
232017,137,387,1
232029,137,409,1
232041,137,431,1
232053,137,453,1
232065,137,475,1
232077,137,497,1
232089,137,519,1
232101,137,541,1
232113,137,563,1
232125,137,585,1
232137,137,607,1
232149,137,629,1
232161,137,651,1
232173,137,673,1
232185,137,695,1
232197,137,717,1
232209,137,739,1
232221,137,761,1
232233,137,783,1
232245,137,805,1
232257,137,827,1
232269,137,849,1
232281,137,871,1
232293,137,893,1
232305,137,915,1
232317,137,937,1
232329,137,959,1
232341,137,981,1
232353,137,1003,1
232365,137,1025,1
232377,137,1047,1
232389,137,1069,1
232401,137,1091,1
232413,137,1113,1
232425,137,1135,1
232437,137,1157,1
232449,137,1179,1
232461,137,1201,1
232473,137,1223,1
232485,137,1245,1
232497,137,1267,1
232509,137,1289,1
232521,137,1311,1
232533,137,1333,1
232545,137,1355,1
232557,137,1377,1
232569,137,1399,1
232581,137,1421,1
232593,137,1443,1
232605,137,1465,1
232617,137,1487,1
232629,137,1509,1
232641,137,1531,1
232653,137,1553,1
232665,137,1575,1
232677,137,1597,1
232689,137,1619,1
232701,137,1641,1
232713,137,1663,1
232725,137,1685,1
232737,137,1707,1
232749,137,1729,1
232760,137,1750,1
232772,137,1772,1
232784,137,1794,1
232796,137,1816,1
232808,137,1838,1
232820,137,1860,1
232832,137,1882,1
232844,137,1904,1
232856,137,1926,1
232868,137,1948,1
232880,137,1970,1
232892,137,1992,1
232904,137,2014,1
232916,137,2036,1
232928,137,2058,1
232940,137,2080,1
232952,137,2102,1
232964,137,2124,1
232976,137,2146,1
232988,137,2168,1
233000,137,2190,1
233012,137,2212,1
233024,137,2234,1
233036,137,2256,1
233048,137,2278,1
233060,137,2300,1
233072,137,2322,1
233084,137,2344,1
233096,137,2366,1
233108,137,2388,1
233120,137,2410,1
233132,137,2432,1
233144,137,2454,1
233156,137,2476,1
233168,137,2498,1
233180,137,2520,1
233192,137,2542,1
233204,137,2564,1
233216,137,2586,1
233228,137,2608,1
233240,137,2630,1
233252,137,2652,1
233264,137,2674,1
233276,137,2696,1
233288,137,2718,1
233300,137,2740,1
233312,137,2762,1
233324,137,2784,1
233336,137,2806,1
233348,137,2828,1
233360,137,2850,1
233372,137,2872,1
233384,137,2894,1
233396,137,2916,1
233408,137,2938,1
233420,137,2960,1
233432,137,2982,1
233444,137,3004,1
233456,137,3026,1
233468,137,3048,1
233480,137,3070,1
233492,137,3092,1
306254,181,4,1
306266,181,26,1
306278,181,48,1
306290,181,70,1
306302,181,92,1
306314,181,114,1
306326,181,136,1
306338,181,158,1
306350,181,180,1
306362,181,202,1
306374,181,224,1
306386,181,246,1
306398,181,268,1
306410,181,290,1
306422,181,312,1
306434,181,334,1
306446,181,356,1
306458,181,378,1
306470,181,400,1
306482,181,422,1
306494,181,444,1
306506,181,466,1
306518,181,488,1
306530,181,510,1
306542,181,532,1
306554,181,554,1
306566,181,576,1
306578,181,598,1
306590,181,620,1
306602,181,642,1
306614,181,664,1
306626,181,686,1
306638,181,708,1
306650,181,730,1
306662,181,752,1
306674,181,774,1
306686,181,796,1
306698,181,818,1
306710,181,840,1
306722,181,862,1
306734,181,884,1
306746,181,906,1
306758,181,928,1
306770,181,950,1
306782,181,972,1
306794,181,994,1
306806,181,1016,1
306818,181,1038,1
306830,181,1060,1
306842,181,1082,1
306854,181,1104,1
306866,181,1126,1
306878,181,1148,1
306890,181,1170,1
306902,181,1192,1
306914,181,1214,1
306926,181,1236,1
306938,181,1258,1
306950,181,1280,1
306962,181,1302,1
306974,181,1324,1
306986,181,1346,1
306998,181,1368,1
307010,181,1390,1
307022,181,1412,1
307034,181,1434,1
307046,181,1456,1
307058,181,1478,1
307070,181,1500,1
307082,181,1522,1
307094,181,1544,1
307106,181,1566,1
307118,181,1588,1
307130,181,1610,1
307142,181,1632,1
307154,181,1654,1
307166,181,1676,1
307178,181,1698,1
307190,181,1720,1
307202,181,1742,1
307214,181,1764,1
307226,181,1786,1
307238,181,1808,1
307250,181,1830,1
307262,181,1852,1
307274,181,1874,1
307286,181,1896,1
307298,181,1918,1
307310,181,1940,1
307322,181,1962,1
307334,181,1984,1
307346,181,2006,1
307358,181,2028,1
307370,181,2050,1
307382,181,2072,1
307394,181,2094,1
307406,181,2116,1
307418,181,2138,1
307430,181,2160,1
307442,181,2182,1
307454,181,2204,1
307466,181,2226,1
307478,181,2248,1
307490,181,2270,1
307502,181,2292,1
307514,181,2314,1
307526,181,2336,1
307538,181,2358,1
307550,181,2380,1
307562,181,2402,1
307574,181,2424,1
307586,181,2446,1
307598,181,2468,1
307610,181,2490,1
307622,181,2512,1
307634,181,2534,1
307646,181,2556,1
307658,181,2578,1
307670,181,2600,1
307682,181,2622,1
307694,181,2644,1
307706,181,2666,1
307718,181,2688,1
307730,181,2710,1
307742,181,2732,1
307754,181,2754,1
307766,181,2776,1
307778,181,2798,1
307790,181,2820,1
307802,181,2842,1
307814,181,2864,1
307826,181,2886,1
307838,181,2908,1
307850,181,2930,1
307862,181,2952,1
307874,181,2974,1
307886,181,2996,1
307898,181,3018,1
307910,181,3040,1
307922,181,3062,1
307934,181,3084,1
309638,183,4,1
309650,183,26,1
309662,183,48,1
309674,183,70,1
309686,183,92,1
309698,183,114,1
309710,183,136,1
309722,183,158,1
309734,183,180,1
309746,183,202,1
309758,183,224,1
309770,183,246,1
309782,183,268,1
309794,183,290,1
309806,183,312,1
309818,183,334,1
309830,183,356,1
309842,183,378,1
309854,183,400,1
309866,183,422,1
309878,183,444,1
309890,183,466,1
309902,183,488,1
309914,183,510,1
309926,183,532,1
309938,183,554,1
309950,183,576,1
309962,183,598,1
309974,183,620,1
309986,183,642,1
309998,183,664,1
310010,183,686,1
310022,183,708,1
310034,183,730,1
310046,183,752,1
310058,183,774,1
310070,183,796,1
310082,183,818,1
310094,183,840,1
310106,183,862,1
310118,183,884,1
310130,183,906,1
310142,183,928,1
310154,183,950,1
310166,183,972,1
310178,183,994,1
310190,183,1016,1
310202,183,1038,1
310214,183,1060,1
310226,183,1082,1
310238,183,1104,1
310250,183,1126,1
310262,183,1148,1
310274,183,1170,1
310286,183,1192,1
310298,183,1214,1
310310,183,1236,1
310322,183,1258,1
310334,183,1280,1
310346,183,1302,1
310358,183,1324,1
310370,183,1346,1
310382,183,1368,1
310394,183,1390,1
310406,183,1412,1
310418,183,1434,1
310430,183,1456,1
310442,183,1478,1
310454,183,1500,1
310466,183,1522,1
310478,183,1544,1
310490,183,1566,1
310502,183,1588,1
310514,183,1610,1
310526,183,1632,1
310538,183,1654,1
310550,183,1676,1
310562,183,1698,1
310574,183,1720,1
310586,183,1742,1
310598,183,1764,1
310610,183,1786,1
310622,183,1808,1
310634,183,1830,1
310646,183,1852,1
310658,183,1874,1
310670,183,1896,1
310682,183,1918,1
310694,183,1940,1
310706,183,1962,1
310718,183,1984,1
310730,183,2006,1
310742,183,2028,1
310754,183,2050,1
310766,183,2072,1
310778,183,2094,1
310790,183,2116,1
310802,183,2138,1
310814,183,2160,1
310826,183,2182,1
310838,183,2204,1
310850,183,2226,1
310862,183,2248,1
310874,183,2270,1
310886,183,2292,1
310898,183,2314,1
310910,183,2336,1
310922,183,2358,1
310934,183,2380,1
310946,183,2402,1
310958,183,2424,1
310970,183,2446,1
310982,183,2468,1
310994,183,2490,1
311006,183,2512,1
311018,183,2534,1
311030,183,2556,1
311042,183,2578,1
311054,183,2600,1
311066,183,2622,1
311078,183,2644,1
311090,183,2666,1
311102,183,2688,1
311114,183,2710,1
311126,183,2732,1
311138,183,2754,1
311150,183,2776,1
311162,183,2798,1
311174,183,2820,1
311186,183,2842,1
311198,183,2864,1
311210,183,2886,1
311222,183,2908,1
311234,183,2930,1
311246,183,2952,1
311258,183,2974,1
311270,183,2996,1
311282,183,3018,1
311294,183,3040,1
311306,183,3062,1
311318,183,3084,1
360398,213,4,1
360410,213,26,1
360422,213,48,1
360434,213,70,1
360446,213,92,1
360458,213,114,1
360470,213,136,1
360482,213,158,1
360494,213,180,1
360506,213,202,1
360518,213,224,1
360530,213,246,1
360542,213,268,1
360554,213,290,1
360566,213,312,1
360578,213,334,1
360590,213,356,1
360602,213,378,1
360614,213,400,1
360626,213,422,1
360638,213,444,1
360650,213,466,1
360662,213,488,1
360674,213,510,1
360686,213,532,1
360698,213,554,1
360710,213,576,1
360722,213,598,1
360734,213,620,1
360746,213,642,1
360758,213,664,1
360770,213,686,1
360782,213,708,1
360794,213,730,1
360806,213,752,1
360818,213,774,1
360830,213,796,1
360842,213,818,1
360854,213,840,1
360866,213,862,1
360878,213,884,1
360890,213,906,1
360902,213,928,1
360914,213,950,1
360926,213,972,1
360938,213,994,1
360950,213,1016,1
360962,213,1038,1
360974,213,1060,1
360986,213,1082,1
360998,213,1104,1
361010,213,1126,1
361022,213,1148,1
361034,213,1170,1
361046,213,1192,1
361058,213,1214,1
361070,213,1236,1
361082,213,1258,1
361094,213,1280,1
361106,213,1302,1
361118,213,1324,1
361130,213,1346,1
361142,213,1368,1
361154,213,1390,1
361166,213,1412,1
361178,213,1434,1
361190,213,1456,1
361202,213,1478,1
361214,213,1500,1
361226,213,1522,1
361238,213,1544,1
361250,213,1566,1
361262,213,1588,1
361274,213,1610,1
361286,213,1632,1
361298,213,1654,1
361310,213,1676,1
361322,213,1698,1
361334,213,1720,1
361346,213,1742,1
361358,213,1764,1
361370,213,1786,1
361382,213,1808,1
361394,213,1830,1
361406,213,1852,1
361418,213,1874,1
361430,213,1896,1
361442,213,1918,1
361454,213,1940,1
361466,213,1962,1
361478,213,1984,1
361490,213,2006,1
361502,213,2028,1
361514,213,2050,1
361526,213,2072,1
361538,213,2094,1
361550,213,2116,1
361562,213,2138,1
361574,213,2160,1
361586,213,2182,1
361598,213,2204,1
361610,213,2226,1
361622,213,2248,1
361634,213,2270,1
361646,213,2292,1
361658,213,2314,1
361670,213,2336,1
361682,213,2358,1
361694,213,2380,1
361706,213,2402,1
361718,213,2424,1
361730,213,2446,1
361742,213,2468,1
361754,213,2490,1
361766,213,2512,1
361778,213,2534,1
361790,213,2556,1
361802,213,2578,1
361814,213,2600,1
361826,213,2622,1
361838,213,2644,1
361850,213,2666,1
361862,213,2688,1
361874,213,2710,1
361886,213,2732,1
361898,213,2754,1
361910,213,2776,1
361922,213,2798,1
361934,213,2820,1
361946,213,2842,1
361958,213,2864,1
361970,213,2886,1
361982,213,2908,1
361994,213,2930,1
362006,213,2952,1
362018,213,2974,1
362030,213,2996,1
362042,213,3018,1
362054,213,3040,1
362066,213,3062,1
362078,213,3084,1
411167,243,19,1
411179,243,41,1
411191,243,63,1
411203,243,85,1
411215,243,107,1
411227,243,129,1
411239,243,151,1
411251,243,173,1
411263,243,195,1
411275,243,217,1
411287,243,239,1
411299,243,261,1
411311,243,283,1
411323,243,305,1
411335,243,327,1
411347,243,349,1
411359,243,371,1
411371,243,393,1
411383,243,415,1
411395,243,437,1
411407,243,459,1
411419,243,481,1
411431,243,503,1
411443,243,525,1
411455,243,547,1
411467,243,569,1
411479,243,591,1
411491,243,613,1
411503,243,635,1
411515,243,657,1
411527,243,679,1
411539,243,701,1
411551,243,723,1
411563,243,745,1
411575,243,767,1
411587,243,789,1
411599,243,811,1
411611,243,833,1
411623,243,855,1
411635,243,877,1
411647,243,899,1
411659,243,921,1
411671,243,943,1
411683,243,965,1
411695,243,987,1
411707,243,1009,1
411719,243,1031,1
411731,243,1053,1
411743,243,1075,1
411755,243,1097,1
411767,243,1119,1
411779,243,1141,1
411791,243,1163,1
411803,243,1185,1
411815,243,1207,1
411827,243,1229,1
411839,243,1251,1
411851,243,1273,1
411863,243,1295,1
411875,243,1317,1
411887,243,1339,1
411899,243,1361,1
411911,243,1383,1
411923,243,1405,1
411935,243,1427,1
411947,243,1449,1
411959,243,1471,1
411971,243,1493,1
411983,243,1515,1
411995,243,1537,1
412007,243,1559,1
412019,243,1581,1
412031,243,1603,1
412043,243,1625,1
412055,243,1647,1
412067,243,1669,1
412079,243,1691,1
412091,243,1713,1
412103,243,1735,1
412114,243,1756,1
412126,243,1778,1
412138,243,1800,1
412150,243,1822,1
412162,243,1844,1
412174,243,1866,1
412186,243,1888,1
412198,243,1910,1
412210,243,1932,1
412222,243,1954,1
412234,243,1976,1
412246,243,1998,1
412258,243,2020,1
412270,243,2042,1
412282,243,2064,1
412294,243,2086,1
412306,243,2108,1
412318,243,2130,1
412330,243,2152,1
412342,243,2174,1
412354,243,2196,1
412366,243,2218,1
412378,243,2240,1
412390,243,2262,1
412402,243,2284,1
412414,243,2306,1
412426,243,2328,1
412438,243,2350,1
412450,243,2372,1
412462,243,2394,1
412474,243,2416,1
412486,243,2438,1
412498,243,2460,1
412510,243,2482,1
412522,243,2504,1
412534,243,2526,1
412546,243,2548,1
412558,243,2570,1
412570,243,2592,1
412582,243,2614,1
412594,243,2636,1
412606,243,2658,1
412618,243,2680,1
412630,243,2702,1
412642,243,2724,1
412654,243,2746,1
412666,243,2768,1
412678,243,2790,1
412690,243,2812,1
412702,243,2834,1
412714,243,2856,1
412726,243,2878,1
412738,243,2900,1
412750,243,2922,1
412762,243,2944,1
412774,243,2966,1
412786,243,2988,1
412798,243,3010,1
412810,243,3032,1
412822,243,3054,1
412834,243,3076,1
412846,243,3098,1
478103,282,1759,1
478115,282,1781,1
478127,282,1803,1
478139,282,1825,1
478151,282,1847,1
478163,282,1869,1
478175,282,1891,1
478187,282,1913,1
478199,282,1935,1
478211,282,1957,1
478223,282,1979,1
478235,282,2001,1
478247,282,2023,1
478259,282,2045,1
478271,282,2067,1
478283,282,2089,1
478295,282,2111,1
478307,282,2133,1
478319,282,2155,1
478331,282,2177,1
478343,282,2199,1
478355,282,2221,1
478367,282,2243,1
478379,282,2265,1
478391,282,2287,1
478403,282,2309,1
478415,282,2331,1
478427,282,2353,1
478439,282,2375,1
478451,282,2397,1
478463,282,2419,1
478475,282,2441,1
478487,282,2463,1
478499,282,2485,1
478511,282,2507,1
478523,282,2529,1
478535,282,2551,1
478547,282,2573,1
478559,282,2595,1
478571,282,2617,1
478583,282,2639,1
478595,282,2661,1
478607,282,2683,1
478619,282,2705,1
478631,282,2727,1
478643,282,2749,1
478655,282,2771,1
478667,282,2793,1
478679,282,2815,1
478691,282,2837,1
478703,282,2859,1
478715,282,2881,1
478727,282,2903,1
478739,282,2925,1
478751,282,2947,1
478763,282,2969,1
478775,282,2991,1
478787,282,3013,1
478799,282,3035,1
478811,282,3057,1
478823,282,3079,1
478835,282,3101,1
487301,288,7,1
487313,288,29,1
487325,288,51,1
487337,288,73,1
487349,288,95,1
487361,288,117,1
487373,288,139,1
487385,288,161,1
487397,288,183,1
487409,288,205,1
487421,288,227,1
487433,288,249,1
487445,288,271,1
487457,288,293,1
487469,288,315,1
487481,288,337,1
487493,288,359,1
487505,288,381,1
487517,288,403,1
487529,288,425,1
487541,288,447,1
487553,288,469,1
487565,288,491,1
487577,288,513,1
487589,288,535,1
487601,288,557,1
487613,288,579,1
487625,288,601,1
487637,288,623,1
487649,288,645,1
487661,288,667,1
487673,288,689,1
487685,288,711,1
487697,288,733,1
487709,288,755,1
487721,288,777,1
487733,288,799,1
487745,288,821,1
487757,288,843,1
487769,288,865,1
487781,288,887,1
487793,288,909,1
487805,288,931,1
487817,288,953,1
487829,288,975,1
487841,288,997,1
487853,288,1019,1
487865,288,1041,1
487877,288,1063,1
487889,288,1085,1
487901,288,1107,1
487913,288,1129,1
487925,288,1151,1
487937,288,1173,1
487949,288,1195,1
487961,288,1217,1
487973,288,1239,1
487985,288,1261,1
487997,288,1283,1
488009,288,1305,1
488021,288,1327,1
488033,288,1349,1
488045,288,1371,1
488057,288,1393,1
488069,288,1415,1
488081,288,1437,1
488093,288,1459,1
488105,288,1481,1
488117,288,1503,1
488129,288,1525,1
488141,288,1547,1
488153,288,1569,1
488165,288,1591,1
488177,288,1613,1
488189,288,1635,1
488201,288,1657,1
488213,288,1679,1
488225,288,1701,1
488237,288,1723,1
532982,315,4,1
532994,315,26,1
533006,315,48,1
533018,315,70,1
533030,315,92,1
533042,315,114,1
533054,315,136,1
533066,315,158,1
533078,315,180,1
533090,315,202,1
533102,315,224,1
533114,315,246,1
533126,315,268,1
533138,315,290,1
533150,315,312,1
533162,315,334,1
533174,315,356,1
533186,315,378,1
533198,315,400,1
533210,315,422,1
533222,315,444,1
533234,315,466,1
533246,315,488,1
533258,315,510,1
533270,315,532,1
533282,315,554,1
533294,315,576,1
533306,315,598,1
533318,315,620,1
533330,315,642,1
533342,315,664,1
533354,315,686,1
533366,315,708,1
533378,315,730,1
533390,315,752,1
533402,315,774,1
533414,315,796,1
533426,315,818,1
533438,315,840,1
533450,315,862,1
533462,315,884,1
533474,315,906,1
533486,315,928,1
533498,315,950,1
533510,315,972,1
533522,315,994,1
533534,315,1016,1
533546,315,1038,1
533558,315,1060,1
533570,315,1082,1
533582,315,1104,1
533594,315,1126,1
533606,315,1148,1
533618,315,1170,1
533630,315,1192,1
533642,315,1214,1
533654,315,1236,1
533666,315,1258,1
533678,315,1280,1
533690,315,1302,1
533702,315,1324,1
533714,315,1346,1
533726,315,1368,1
533738,315,1390,1
533750,315,1412,1
533762,315,1434,1
533774,315,1456,1
533786,315,1478,1
533798,315,1500,1
533810,315,1522,1
533822,315,1544,1
533834,315,1566,1
533846,315,1588,1
533858,315,1610,1
533870,315,1632,1
533882,315,1654,1
533894,315,1676,1
533906,315,1698,1
533918,315,1720,1
533930,315,1742,1
533942,315,1764,1
