_id,ltable_ID,rtable_ID,predicted
533954,315,1786,1
533966,315,1808,1
533978,315,1830,1
533990,315,1852,1
534002,315,1874,1
534014,315,1896,1
534026,315,1918,1
534038,315,1940,1
534050,315,1962,1
534062,315,1984,1
534074,315,2006,1
534086,315,2028,1
534098,315,2050,1
534110,315,2072,1
534122,315,2094,1
534134,315,2116,1
534146,315,2138,1
534158,315,2160,1
534170,315,2182,1
534182,315,2204,1
534194,315,2226,1
534206,315,2248,1
534218,315,2270,1
534230,315,2292,1
534242,315,2314,1
534254,315,2336,1
534266,315,2358,1
534278,315,2380,1
534290,315,2402,1
534302,315,2424,1
534314,315,2446,1
534326,315,2468,1
534338,315,2490,1
534350,315,2512,1
534362,315,2534,1
534374,315,2556,1
534386,315,2578,1
534398,315,2600,1
534410,315,2622,1
534422,315,2644,1
534434,315,2666,1
534446,315,2688,1
534458,315,2710,1
534470,315,2732,1
534482,315,2754,1
534494,315,2776,1
534506,315,2798,1
534518,315,2820,1
534530,315,2842,1
534542,315,2864,1
534554,315,2886,1
534566,315,2908,1
534578,315,2930,1
534590,315,2952,1
534602,315,2974,1
534614,315,2996,1
534626,315,3018,1
534638,315,3040,1
534650,315,3062,1
534662,315,3084,1
692030,410,4,1
692042,410,26,1
692054,410,48,1
692066,410,70,1
692078,410,92,1
692090,410,114,1
692102,410,136,1
692114,410,158,1
692126,410,180,1
692138,410,202,1
692150,410,224,1
692162,410,246,1
692174,410,268,1
692186,410,290,1
692198,410,312,1
692210,410,334,1
692222,410,356,1
692234,410,378,1
692246,410,400,1
692258,410,422,1
692270,410,444,1
692282,410,466,1
692294,410,488,1
692306,410,510,1
692318,410,532,1
692330,410,554,1
692342,410,576,1
692354,410,598,1
692366,410,620,1
692378,410,642,1
692390,410,664,1
692402,410,686,1
692414,410,708,1
692426,410,730,1
692438,410,752,1
692450,410,774,1
692462,410,796,1
692474,410,818,1
692486,410,840,1
692498,410,862,1
692510,410,884,1
692522,410,906,1
692534,410,928,1
692546,410,950,1
692558,410,972,1
692570,410,994,1
692582,410,1016,1
692594,410,1038,1
692606,410,1060,1
692618,410,1082,1
692630,410,1104,1
692642,410,1126,1
692654,410,1148,1
692666,410,1170,1
692678,410,1192,1
692690,410,1214,1
692702,410,1236,1
692714,410,1258,1
692726,410,1280,1
692738,410,1302,1
692750,410,1324,1
692762,410,1346,1
692774,410,1368,1
692786,410,1390,1
692798,410,1412,1
692810,410,1434,1
692822,410,1456,1
692834,410,1478,1
692846,410,1500,1
692858,410,1522,1
692870,410,1544,1
692882,410,1566,1
692894,410,1588,1
692906,410,1610,1
692918,410,1632,1
692930,410,1654,1
692942,410,1676,1
692954,410,1698,1
692966,410,1720,1
692978,410,1742,1
692990,410,1764,1
693002,410,1786,1
693014,410,1808,1
693026,410,1830,1
693038,410,1852,1
693050,410,1874,1
693062,410,1896,1
693074,410,1918,1
693086,410,1940,1
693098,410,1962,1
693110,410,1984,1
693122,410,2006,1
693134,410,2028,1
693146,410,2050,1
693158,410,2072,1
693170,410,2094,1
693182,410,2116,1
693194,410,2138,1
693206,410,2160,1
693218,410,2182,1
693230,410,2204,1
693242,410,2226,1
693254,410,2248,1
693266,410,2270,1
693278,410,2292,1
693290,410,2314,1
693302,410,2336,1
693314,410,2358,1
693326,410,2380,1
693338,410,2402,1
693350,410,2424,1
693362,410,2446,1
693374,410,2468,1
693386,410,2490,1
693398,410,2512,1
693410,410,2534,1
693422,410,2556,1
693434,410,2578,1
693446,410,2600,1
693458,410,2622,1
693470,410,2644,1
693482,410,2666,1
693494,410,2688,1
693506,410,2710,1
693518,410,2732,1
693530,410,2754,1
693542,410,2776,1
693554,410,2798,1
693566,410,2820,1
693578,410,2842,1
693590,410,2864,1
693602,410,2886,1
693614,410,2908,1
693626,410,2930,1
693638,410,2952,1
693650,410,2974,1
693662,410,2996,1
693674,410,3018,1
693686,410,3040,1
693698,410,3062,1
693710,410,3084,1
769867,456,10,1
769879,456,32,1
769891,456,54,1
769903,456,76,1
769915,456,98,1
769927,456,120,1
769939,456,142,1
769951,456,164,1
769963,456,186,1
769975,456,208,1
769987,456,230,1
769999,456,252,1
770011,456,274,1
770023,456,296,1
770035,456,318,1
770047,456,340,1
770059,456,362,1
770071,456,384,1
770083,456,406,1
770095,456,428,1
770107,456,450,1
770119,456,472,1
770131,456,494,1
770143,456,516,1
770155,456,538,1
770167,456,560,1
770179,456,582,1
770191,456,604,1
770203,456,626,1
770215,456,648,1
770227,456,670,1
770239,456,692,1
770251,456,714,1
770263,456,736,1
770275,456,758,1
770287,456,780,1
770299,456,802,1
770311,456,824,1
770323,456,846,1
770335,456,868,1
770347,456,890,1
770359,456,912,1
770371,456,934,1
770383,456,956,1
770395,456,978,1
770407,456,1000,1
770419,456,1022,1
770431,456,1044,1
770443,456,1066,1
770455,456,1088,1
770467,456,1110,1
770479,456,1132,1
770491,456,1154,1
770503,456,1176,1
770515,456,1198,1
770527,456,1220,1
770539,456,1242,1
770551,456,1264,1
770563,456,1286,1
770575,456,1308,1
770587,456,1330,1
770599,456,1352,1
770611,456,1374,1
770623,456,1396,1
770635,456,1418,1
770647,456,1440,1
770659,456,1462,1
770671,456,1484,1
770683,456,1506,1
770695,456,1528,1
770707,456,1550,1
770719,456,1572,1
770731,456,1594,1
770743,456,1616,1
770755,456,1638,1
770767,456,1660,1
770779,456,1682,1
770791,456,1704,1
770803,456,1726,1
770814,456,1747,1
770826,456,1769,1
770838,456,1791,1
770850,456,1813,1
770862,456,1835,1
770874,456,1857,1
770886,456,1879,1
770898,456,1901,1
770910,456,1923,1
770922,456,1945,1
770934,456,1967,1
770946,456,1989,1
770958,456,2011,1
770970,456,2033,1
770982,456,2055,1
770994,456,2077,1
771006,456,2099,1
771018,456,2121,1
771030,456,2143,1
771042,456,2165,1
771054,456,2187,1
771066,456,2209,1
771078,456,2231,1
771090,456,2253,1
771102,456,2275,1
771114,456,2297,1
771126,456,2319,1
771138,456,2341,1
771150,456,2363,1
771162,456,2385,1
771174,456,2407,1
771186,456,2429,1
771198,456,2451,1
771210,456,2473,1
771222,456,2495,1
771234,456,2517,1
771246,456,2539,1
771258,456,2561,1
771270,456,2583,1
771282,456,2605,1
771294,456,2627,1
771306,456,2649,1
771317,456,2670,1
771329,456,2692,1
771341,456,2714,1
771353,456,2736,1
771365,456,2758,1
771377,456,2780,1
771389,456,2802,1
771401,456,2824,1
771413,456,2846,1
771425,456,2868,1
771437,456,2890,1
771449,456,2912,1
771461,456,2934,1
771473,456,2956,1
771485,456,2978,1
771497,456,3000,1
771509,456,3022,1
771521,456,3044,1
771533,456,3066,1
771545,456,3088,1
788474,467,4,1
788486,467,26,1
788498,467,48,1
788510,467,70,1
788522,467,92,1
788534,467,114,1
788546,467,136,1
788558,467,158,1
788570,467,180,1
788582,467,202,1
788594,467,224,1
788606,467,246,1
788618,467,268,1
788630,467,290,1
788642,467,312,1
788654,467,334,1
788666,467,356,1
788678,467,378,1
788690,467,400,1
788702,467,422,1
788714,467,444,1
788726,467,466,1
788738,467,488,1
788750,467,510,1
788762,467,532,1
788774,467,554,1
788786,467,576,1
788798,467,598,1
788810,467,620,1
788822,467,642,1
788834,467,664,1
788846,467,686,1
788858,467,708,1
788870,467,730,1
788882,467,752,1
788894,467,774,1
788906,467,796,1
788918,467,818,1
788930,467,840,1
788942,467,862,1
788954,467,884,1
788966,467,906,1
788978,467,928,1
788990,467,950,1
789002,467,972,1
789014,467,994,1
789026,467,1016,1
789038,467,1038,1
789050,467,1060,1
789062,467,1082,1
789074,467,1104,1
789086,467,1126,1
789098,467,1148,1
789110,467,1170,1
789122,467,1192,1
789134,467,1214,1
789146,467,1236,1
789158,467,1258,1
789170,467,1280,1
789182,467,1302,1
789194,467,1324,1
789206,467,1346,1
789218,467,1368,1
789230,467,1390,1
789242,467,1412,1
789254,467,1434,1
789266,467,1456,1
789278,467,1478,1
789290,467,1500,1
789302,467,1522,1
789314,467,1544,1
789326,467,1566,1
789338,467,1588,1
789350,467,1610,1
789362,467,1632,1
789374,467,1654,1
789386,467,1676,1
789398,467,1698,1
789410,467,1720,1
789422,467,1742,1
789434,467,1764,1
789446,467,1786,1
789458,467,1808,1
789470,467,1830,1
789482,467,1852,1
789494,467,1874,1
789506,467,1896,1
789518,467,1918,1
789530,467,1940,1
789542,467,1962,1
789554,467,1984,1
789566,467,2006,1
789578,467,2028,1
789590,467,2050,1
789602,467,2072,1
789614,467,2094,1
789626,467,2116,1
789638,467,2138,1
789650,467,2160,1
789662,467,2182,1
789674,467,2204,1
789686,467,2226,1
789698,467,2248,1
789710,467,2270,1
789722,467,2292,1
789734,467,2314,1
789746,467,2336,1
789758,467,2358,1
789770,467,2380,1
789782,467,2402,1
789794,467,2424,1
789806,467,2446,1
789818,467,2468,1
789830,467,2490,1
789842,467,2512,1
789854,467,2534,1
789866,467,2556,1
789878,467,2578,1
789890,467,2600,1
789902,467,2622,1
789914,467,2644,1
789926,467,2666,1
789938,467,2688,1
789950,467,2710,1
789962,467,2732,1
789974,467,2754,1
789986,467,2776,1
789998,467,2798,1
790010,467,2820,1
790022,467,2842,1
790034,467,2864,1
790046,467,2886,1
790058,467,2908,1
790070,467,2930,1
790082,467,2952,1
790094,467,2974,1
790106,467,2996,1
790118,467,3018,1
790130,467,3040,1
790142,467,3062,1
790154,467,3084,1
851084,505,12,1
851096,505,34,1
851108,505,56,1
851120,505,78,1
851132,505,100,1
851144,505,122,1
851156,505,144,1
851168,505,166,1
851180,505,188,1
851192,505,210,1
851204,505,232,1
851216,505,254,1
851228,505,276,1
851240,505,298,1
851252,505,320,1
851264,505,342,1
851276,505,364,1
851288,505,386,1
851300,505,408,1
851312,505,430,1
851324,505,452,1
851336,505,474,1
851348,505,496,1
851360,505,518,1
851372,505,540,1
851384,505,562,1
851396,505,584,1
851408,505,606,1
851420,505,628,1
851432,505,650,1
851444,505,672,1
851456,505,694,1
851468,505,716,1
851480,505,738,1
851492,505,760,1
851504,505,782,1
851516,505,804,1
851528,505,826,1
851540,505,848,1
851552,505,870,1
851564,505,892,1
851576,505,914,1
851588,505,936,1
851600,505,958,1
851612,505,980,1
851624,505,1002,1
851636,505,1024,1
851648,505,1046,1
851660,505,1068,1
851672,505,1090,1
851684,505,1112,1
851696,505,1134,1
851708,505,1156,1
851720,505,1178,1
851732,505,1200,1
851744,505,1222,1
851756,505,1244,1
851768,505,1266,1
851780,505,1288,1
851792,505,1310,1
851804,505,1332,1
851816,505,1354,1
851828,505,1376,1
851840,505,1398,1
851852,505,1420,1
851864,505,1442,1
851876,505,1464,1
851888,505,1486,1
851900,505,1508,1
851912,505,1530,1
851924,505,1552,1
851936,505,1574,1
851948,505,1596,1
851960,505,1618,1
851972,505,1640,1
851984,505,1662,1
851996,505,1684,1
852008,505,1706,1
852020,505,1728,1
852031,505,1749,1
852043,505,1771,1
852055,505,1793,1
852067,505,1815,1
852079,505,1837,1
852091,505,1859,1
852103,505,1881,1
852115,505,1903,1
852127,505,1925,1
852139,505,1947,1
852151,505,1969,1
852163,505,1991,1
852175,505,2013,1
852187,505,2035,1
852199,505,2057,1
852211,505,2079,1
852223,505,2101,1
852235,505,2123,1
852247,505,2145,1
852259,505,2167,1
852271,505,2189,1
852283,505,2211,1
852295,505,2233,1
852307,505,2255,1
852319,505,2277,1
852331,505,2299,1
852343,505,2321,1
852355,505,2343,1
852367,505,2365,1
852379,505,2387,1
852391,505,2409,1
852403,505,2431,1
852415,505,2453,1
852427,505,2475,1
852439,505,2497,1
852451,505,2519,1
852463,505,2541,1
852475,505,2563,1
852487,505,2585,1
852499,505,2607,1
852511,505,2629,1
852523,505,2651,1
852534,505,2672,1
852546,505,2694,1
852558,505,2716,1
852570,505,2738,1
852582,505,2760,1
852594,505,2782,1
852606,505,2804,1
852618,505,2826,1
852630,505,2848,1
852642,505,2870,1
852654,505,2892,1
852666,505,2914,1
852678,505,2936,1
852690,505,2958,1
852702,505,2980,1
852714,505,3002,1
852726,505,3024,1
852738,505,3046,1
852750,505,3068,1
852762,505,3090,1
864620,513,12,1
864632,513,34,1
864644,513,56,1
864656,513,78,1
864668,513,100,1
864680,513,122,1
864692,513,144,1
864704,513,166,1
864716,513,188,1
864728,513,210,1
864740,513,232,1
864752,513,254,1
864764,513,276,1
864776,513,298,1
864788,513,320,1
864800,513,342,1
864812,513,364,1
864824,513,386,1
864836,513,408,1
864848,513,430,1
864860,513,452,1
864872,513,474,1
864884,513,496,1
864896,513,518,1
864908,513,540,1
864920,513,562,1
864932,513,584,1
864944,513,606,1
864956,513,628,1
864968,513,650,1
864980,513,672,1
864992,513,694,1
865004,513,716,1
865016,513,738,1
865028,513,760,1
865040,513,782,1
865052,513,804,1
865064,513,826,1
865076,513,848,1
865088,513,870,1
865100,513,892,1
865112,513,914,1
865124,513,936,1
865136,513,958,1
865148,513,980,1
865160,513,1002,1
865172,513,1024,1
865184,513,1046,1
865196,513,1068,1
865208,513,1090,1
865220,513,1112,1
865232,513,1134,1
865244,513,1156,1
865256,513,1178,1
865268,513,1200,1
865280,513,1222,1
865292,513,1244,1
865304,513,1266,1
865316,513,1288,1
865328,513,1310,1
865340,513,1332,1
865352,513,1354,1
865364,513,1376,1
865376,513,1398,1
865388,513,1420,1
865400,513,1442,1
865412,513,1464,1
865424,513,1486,1
865436,513,1508,1
865448,513,1530,1
865460,513,1552,1
865472,513,1574,1
865484,513,1596,1
865496,513,1618,1
865508,513,1640,1
865520,513,1662,1
865532,513,1684,1
865544,513,1706,1
865556,513,1728,1
865567,513,1749,1
865579,513,1771,1
865591,513,1793,1
865603,513,1815,1
865615,513,1837,1
865627,513,1859,1
865639,513,1881,1
865651,513,1903,1
865663,513,1925,1
865675,513,1947,1
865687,513,1969,1
865699,513,1991,1
865711,513,2013,1
865723,513,2035,1
865735,513,2057,1
865747,513,2079,1
865759,513,2101,1
865771,513,2123,1
865783,513,2145,1
865795,513,2167,1
865807,513,2189,1
865819,513,2211,1
865831,513,2233,1
865843,513,2255,1
865855,513,2277,1
865867,513,2299,1
865879,513,2321,1
865891,513,2343,1
865903,513,2365,1
865915,513,2387,1
865927,513,2409,1
865939,513,2431,1
865951,513,2453,1
865963,513,2475,1
865975,513,2497,1
865987,513,2519,1
865999,513,2541,1
866011,513,2563,1
866023,513,2585,1
866035,513,2607,1
866047,513,2629,1
866059,513,2651,1
866070,513,2672,1
866082,513,2694,1
866094,513,2716,1
866106,513,2738,1
866118,513,2760,1
866130,513,2782,1
866142,513,2804,1
866154,513,2826,1
866166,513,2848,1
866178,513,2870,1
866190,513,2892,1
866202,513,2914,1
866214,513,2936,1
866226,513,2958,1
866238,513,2980,1
866250,513,3002,1
866262,513,3024,1
866274,513,3046,1
866286,513,3068,1
866298,513,3090,1
876463,520,10,1
876475,520,32,1
876487,520,54,1
876499,520,76,1
876511,520,98,1
876523,520,120,1
876535,520,142,1
876547,520,164,1
876559,520,186,1
876571,520,208,1
876583,520,230,1
876595,520,252,1
876607,520,274,1
876619,520,296,1
876631,520,318,1
876643,520,340,1
876655,520,362,1
876667,520,384,1
876679,520,406,1
876691,520,428,1
876703,520,450,1
876715,520,472,1
876727,520,494,1
876739,520,516,1
876751,520,538,1
876763,520,560,1
876775,520,582,1
876787,520,604,1
876799,520,626,1
876811,520,648,1
876823,520,670,1
876835,520,692,1
876847,520,714,1
876859,520,736,1
876871,520,758,1
876883,520,780,1
876895,520,802,1
876907,520,824,1
876919,520,846,1
876931,520,868,1
876943,520,890,1
876955,520,912,1
876967,520,934,1
876979,520,956,1
876991,520,978,1
877003,520,1000,1
877015,520,1022,1
877027,520,1044,1
877039,520,1066,1
877051,520,1088,1
877063,520,1110,1
877075,520,1132,1
877087,520,1154,1
877099,520,1176,1
877111,520,1198,1
877123,520,1220,1
877135,520,1242,1
877147,520,1264,1
877159,520,1286,1
877171,520,1308,1
877183,520,1330,1
877195,520,1352,1
877207,520,1374,1
877219,520,1396,1
877231,520,1418,1
877243,520,1440,1
877255,520,1462,1
877267,520,1484,1
877279,520,1506,1
877291,520,1528,1
877303,520,1550,1
877315,520,1572,1
877327,520,1594,1
877339,520,1616,1
877351,520,1638,1
877363,520,1660,1
877375,520,1682,1
877387,520,1704,1
877399,520,1726,1
877410,520,1747,1
877422,520,1769,1
877434,520,1791,1
877446,520,1813,1
877458,520,1835,1
877470,520,1857,1
877482,520,1879,1
877494,520,1901,1
877506,520,1923,1
877518,520,1945,1
877530,520,1967,1
877542,520,1989,1
877554,520,2011,1
877566,520,2033,1
877578,520,2055,1
877590,520,2077,1
877602,520,2099,1
877614,520,2121,1
877626,520,2143,1
877638,520,2165,1
877650,520,2187,1
877662,520,2209,1
877674,520,2231,1
877686,520,2253,1
877698,520,2275,1
877710,520,2297,1
877722,520,2319,1
877734,520,2341,1
877746,520,2363,1
877758,520,2385,1
877770,520,2407,1
877782,520,2429,1
877794,520,2451,1
877806,520,2473,1
877818,520,2495,1
877830,520,2517,1
877842,520,2539,1
877854,520,2561,1
877866,520,2583,1
877878,520,2605,1
877890,520,2627,1
877902,520,2649,1
877913,520,2670,1
877925,520,2692,1
877937,520,2714,1
877949,520,2736,1
877961,520,2758,1
877973,520,2780,1
877985,520,2802,1
877997,520,2824,1
878009,520,2846,1
878021,520,2868,1
878033,520,2890,1
878045,520,2912,1
878057,520,2934,1
878069,520,2956,1
878081,520,2978,1
878093,520,3000,1
878105,520,3022,1
878117,520,3044,1
878129,520,3066,1
878141,520,3088,1
937368,556,1,1
937370,556,23,1
937372,556,45,1
937374,556,67,1
937376,556,89,1
937378,556,111,1
937380,556,133,1
937382,556,155,1
937384,556,177,1
937386,556,199,1
937388,556,221,1
937390,556,243,1
937392,556,265,1
937394,556,287,1
937396,556,309,1
937398,556,331,1
937400,556,353,1
937402,556,375,1
937404,556,397,1
937406,556,419,1
937408,556,441,1
937410,556,463,1
937412,556,485,1
937414,556,507,1
937416,556,529,1
937418,556,551,1
937420,556,573,1
937422,556,595,1
937424,556,617,1
937426,556,639,1
937428,556,661,1
937430,556,683,1
937432,556,705,1
937434,556,727,1
937436,556,749,1
937438,556,771,1
937440,556,793,1
937442,556,815,1
937444,556,837,1
937446,556,859,1
937448,556,881,1
937450,556,903,1
937452,556,925,1
937454,556,947,1
937456,556,969,1
937458,556,991,1
937460,556,1013,1
937462,556,1035,1
937464,556,1057,1
937466,556,1079,1
937468,556,1101,1
937470,556,1123,1
937472,556,1145,1
937474,556,1167,1
937476,556,1189,1
937478,556,1211,1
937480,556,1233,1
937482,556,1255,1
937484,556,1277,1
937486,556,1299,1
937488,556,1321,1
937490,556,1343,1
937492,556,1365,1
937494,556,1387,1
937496,556,1409,1
937498,556,1431,1
937500,556,1453,1
937502,556,1475,1
937504,556,1497,1
937506,556,1519,1
937508,556,1541,1
937510,556,1563,1
937512,556,1585,1
937514,556,1608,1
937516,556,1630,1
937518,556,1652,1
937520,556,1674,1
937522,556,1696,1
937524,556,1718,1
937526,556,1740,1
937528,556,1762,1
937530,556,1784,1
937532,556,1806,1
937534,556,1828,1
937536,556,1850,1
937538,556,1872,1
937540,556,1894,1
937542,556,1916,1
937544,556,1938,1
937546,556,1960,1
937548,556,1982,1
937550,556,2004,1
937552,556,2026,1
937554,556,2048,1
937556,556,2070,1
937558,556,2092,1
937560,556,2114,1
937562,556,2136,1
937564,556,2158,1
937566,556,2180,1
937568,556,2202,1
937570,556,2224,1
937572,556,2246,1
937574,556,2268,1
937576,556,2290,1
937578,556,2312,1
937580,556,2334,1
937582,556,2356,1
937584,556,2378,1
937586,556,2400,1
937588,556,2422,1
937590,556,2444,1
937592,556,2466,1
937594,556,2488,1
937596,556,2510,1
937598,556,2532,1
937600,556,2554,1
937602,556,2576,1
937604,556,2598,1
937606,556,2620,1
937608,556,2642,1
937610,556,2664,1
937612,556,2686,1
937614,556,2708,1
937616,556,2730,1
937618,556,2752,1
937620,556,2774,1
937622,556,2796,1
937624,556,2818,1
937626,556,2840,1
937628,556,2862,1
937630,556,2884,1
937632,556,2906,1
937634,556,2928,1
937636,556,2950,1
937638,556,2972,1
937640,556,2994,1
937642,556,3016,1
937644,556,3038,1
937646,556,3060,1
937648,556,3082,1
959364,634,1,1
959366,634,23,1
959368,634,45,1
959370,634,67,1
959372,634,89,1
959374,634,111,1
959376,634,133,1
959378,634,155,1
959380,634,177,1
959382,634,199,1
959384,634,221,1
959386,634,243,1
959388,634,265,1
959390,634,287,1
959392,634,309,1
959394,634,331,1
959396,634,353,1
959398,634,375,1
959400,634,397,1
959402,634,419,1
959404,634,441,1
959406,634,463,1
959408,634,485,1
959410,634,507,1
959412,634,529,1
959414,634,551,1
959416,634,573,1
959418,634,595,1
959420,634,617,1
959422,634,639,1
959424,634,661,1
959426,634,683,1
959428,634,705,1
959430,634,727,1
959432,634,749,1
959434,634,771,1
959436,634,793,1
959438,634,815,1
959440,634,837,1
959442,634,859,1
959444,634,881,1
959446,634,903,1
959448,634,925,1
959450,634,947,1
959452,634,969,1
959454,634,991,1
959456,634,1013,1
959458,634,1035,1
959460,634,1057,1
959462,634,1079,1
959464,634,1101,1
959466,634,1123,1
959468,634,1145,1
959470,634,1167,1
959472,634,1189,1
959474,634,1211,1
959476,634,1233,1
959478,634,1255,1
959480,634,1277,1
959482,634,1299,1
959484,634,1321,1
959486,634,1343,1
959488,634,1365,1
959490,634,1387,1
959492,634,1409,1
959494,634,1431,1
959496,634,1453,1
959498,634,1475,1
959500,634,1497,1
959502,634,1519,1
959504,634,1541,1
959506,634,1563,1
959508,634,1585,1
959510,634,1608,1
959512,634,1630,1
959514,634,1652,1
959516,634,1674,1
959518,634,1696,1
959520,634,1718,1
959522,634,1740,1
959524,634,1762,1
959526,634,1784,1
959528,634,1806,1
959530,634,1828,1
959532,634,1850,1
959534,634,1872,1
959536,634,1894,1
959538,634,1916,1
959540,634,1938,1
959542,634,1960,1
959544,634,1982,1
959546,634,2004,1
959548,634,2026,1
959550,634,2048,1
959552,634,2070,1
959554,634,2092,1
959556,634,2114,1
959558,634,2136,1
959560,634,2158,1
959562,634,2180,1
959564,634,2202,1
959566,634,2224,1
959568,634,2246,1
959570,634,2268,1
959572,634,2290,1
959574,634,2312,1
959576,634,2334,1
959578,634,2356,1
959580,634,2378,1
959582,634,2400,1
959584,634,2422,1
959586,634,2444,1
959588,634,2466,1
959590,634,2488,1
959592,634,2510,1
959594,634,2532,1
959596,634,2554,1
959598,634,2576,1
959600,634,2598,1
959602,634,2620,1
959604,634,2642,1
959606,634,2664,1
959608,634,2686,1
959610,634,2708,1
959612,634,2730,1
959614,634,2752,1
959616,634,2774,1
959618,634,2796,1
959620,634,2818,1
959622,634,2840,1
959624,634,2862,1
959626,634,2884,1
959628,634,2906,1
959630,634,2928,1
959632,634,2950,1
959634,634,2972,1
959636,634,2994,1
959638,634,3016,1
959640,634,3038,1
959642,634,3060,1
959644,634,3082,1
1019431,847,17,1
1019433,847,39,1
1019435,847,61,1
1019437,847,83,1
1019439,847,105,1
1019441,847,127,1
1019443,847,149,1
1019445,847,171,1
1019447,847,193,1
1019449,847,215,1
1019451,847,237,1
1019453,847,259,1
1019455,847,281,1
1019457,847,303,1
1019459,847,325,1
1019461,847,347,1
1019463,847,369,1
1019465,847,391,1
1019467,847,413,1
1019469,847,435,1
1019471,847,457,1
1019473,847,479,1
1019475,847,501,1
1019477,847,523,1
1019479,847,545,1
